image_path,image_type,class
7261,Scan,Populus tremula
7262,Scan,Rhamnus cathartica
7263,Scan,Rhamnus cathartica
7265,Scan,Populus nigra
7266,Scan,Eriobotrya japonica
7267,Scan,Pistacia lentiscus
7268,Scan,Ulmus minor
727,Scan,Quercus petraea
7270,photograph,Pistacia lentiscus
7271,pseudoscan,Melia azedarach
7272,Scan,Cotinus coggygria
7273,Scan,Populus alba
7274,Scan,Albizia julibrissin
7276,Scan,Mespilus germanica
7277,photograph,Corylus avellana
7279,Scan,Quercus ilex
728,pseudoscan,Phillyrea angustifolia
7281,Scan,Buxus sempervirens
7282,Scan,Euphorbia characias
7284,photograph,Platanus x hispanica
7285,pseudoscan,Pittosporum tenuifolium
7287,Scan,Pistacia lentiscus
7289,Scan,Quercus pubescens
729,Scan,Ulmus minor
7290,pseudoscan,Phillyrea angustifolia
7291,Scan,Tilia cordata
7292,Scan,Carpinus betulus
7293,photograph,Nerium oleander
7294,pseudoscan,Quercus palustris
7295,Scan,Rhamnus cathartica
7296,Scan,Rhamnus alaternus
7297,Scan,Cerasus mahaleb
7298,photograph,Crataegus monogyna
7299,Scan,Quercus ilex
73,Scan,Viburnum tinus
7300,Scan,Syringa vulgaris
7301,Scan,Cornus sanguinea
7303,Scan,Viburnum lantana
7305,Scan,Ginkgo biloba
7306,Scan,Ginkgo biloba
7307,Scan,Malus sylvestris
7308,pseudoscan,Gleditsia triacanthos
7309,Scan,Eriobotrya japonica
731,pseudoscan,Rhus coriaria
7310,Scan,Acer campestre
7311,Scan,Aesculus hippocastanum
7312,pseudoscan,Rhus typhina
7313,Scan,Daphne cneorum
7314,photograph,Arbutus unedo
7315,pseudoscan,Magnolia grandiflora
7316,Scan,Buxus sempervirens
7317,Scan,Alnus glutinosa
7318,pseudoscan,Melia azedarach
7319,pseudoscan,Ulmus minor
732,Scan,Corylus avellana
7320,Scan,Rhamnus alaternus
7321,Scan,Tilia x europaea
7323,photograph,Fagus sylvatica
7324,pseudoscan,Vitex agnus-castus
7325,Scan,Crataegus azarolus
7326,pseudoscan,Gleditsia triacanthos
7328,Scan,Ilex aquifolium
733,Scan,Ulmus minor
7330,Scan,Fraxinus angustifolia
7331,photograph,Pistacia terebinthus
7332,Scan,Pistacia terebinthus
7333,photograph,Melia azedarach
7334,Scan,Fagus sylvatica
7336,photograph,Acer monspessulanum
7338,Scan,Juglans regia
734,photograph,Robinia pseudoacacia
7340,Scan,Acer monspessulanum
7341,Scan,Acer monspessulanum
7342,Scan,Sorbus domestica
7344,pseudoscan,Ruscus aculeatus
7345,Scan,Carpinus betulus
7348,pseudoscan,Olea europaea
7349,Scan,Viburnum tinus
735,Scan,Carpinus betulus
7350,Scan,Betula pendula
7352,Scan,Acer saccharinum
7353,Scan,Alnus glutinosa
7354,Scan,Populus nigra
7355,Scan,Capparis spinosa
7356,pseudoscan,Celtis australis
7359,pseudoscan,Morus alba
7360,pseudoscan,Celtis australis
7361,Scan,Betula pendula
7362,Scan,Populus nigra
7363,Scan,Arbutus unedo
7364,Scan,Syringa vulgaris
7365,pseudoscan,Acer monspessulanum
7367,Scan,Betula pubescens
7369,Scan,Ilex aquifolium
737,pseudoscan,Hedera helix
7370,photograph,Cercis siliquastrum
7371,pseudoscan,Rhus typhina
7372,photograph,Pittosporum tobira
7373,Scan,Arbutus unedo
7374,Scan,Juniperus oxycedrus
7377,pseudoscan,Sorbus aria
7378,photograph,Celtis australis
7379,pseudoscan,Quercus pubescens
7380,pseudoscan,Acer negundo
7381,Scan,Acer campestre
7382,pseudoscan,Ficus carica
7383,Scan,Rhus coriaria
7384,Scan,Corylus avellana
7385,pseudoscan,Cornus mas
7386,Scan,Quercus pubescens
739,Scan,Olea europaea
7390,Scan,Buxus sempervirens
7391,photograph,Quercus coccifera
7393,Scan,Photinia serrulata
7394,Scan,Acer monspessulanum
7395,photograph,Laurus nobilis
7396,Scan,Alnus cordata
7397,photograph,Diospyros kaki
74,Scan,Populus nigra
7400,pseudoscan,Fraxinus angustifolia
7401,photograph,Celtis australis
7402,Scan,Olea europaea
7404,photograph,Corylus avellana
7405,pseudoscan,Pistacia lentiscus
7406,photograph,Pistacia terebinthus
7407,photograph,Acer platanoides
7408,photograph,Viburnum tinus
7409,Scan,Laurus nobilis
741,pseudoscan,Ficus carica
7410,Scan,Ulmus minor
7412,Scan,Pistacia lentiscus
7413,Scan,Populus alba
7415,photograph,Eriobotrya japonica
7416,Scan,Daphne cneorum
7417,Scan,Pittosporum tobira
7418,photograph,Quercus coccifera
7419,photograph,Pittosporum tobira
742,pseudoscan,Ailanthus altissima
7420,photograph,Albizia julibrissin
7421,Scan,Phillyrea angustifolia
7423,pseudoscan,Morus alba
7424,Scan,Syringa vulgaris
7425,pseudoscan,Morus alba
7426,photograph,Cotinus coggygria
7427,photograph,Nerium oleander
7430,photograph,Pistacia terebinthus
7431,Scan,Quercus ilex
7432,Scan,Juniperus oxycedrus
7433,Scan,Fraxinus angustifolia
7435,Scan,Pittosporum tobira
7436,Scan,Crataegus monogyna
7437,Scan,Acer campestre
7438,Scan,Pistacia terebinthus
7439,Scan,Juglans regia
744,pseudoscan,Daphne cneorum
7440,Scan,Buxus sempervirens
7441,Scan,Viburnum tinus
7443,Scan,Quercus pubescens
7444,Scan,Celtis australis
7445,Scan,Nerium oleander
7446,Scan,Carpinus betulus
7447,Scan,Ulmus minor
7448,pseudoscan,Rhus typhina
7449,Scan,Ficus carica
745,photograph,Quercus pubescens
7450,pseudoscan,Acer monspessulanum
7452,pseudoscan,Rhus coriaria
7453,photograph,Cercis siliquastrum
7454,Scan,Robinia pseudoacacia
7456,Scan,Quercus ilex
7457,Scan,Magnolia grandiflora
7458,Scan,Quercus ilex
746,Scan,Alnus glutinosa
7462,Scan,Olea europaea
7463,Scan,Mespilus germanica
7464,pseudoscan,Acer negundo
7465,photograph,Cercis siliquastrum
7466,photograph,Pistacia lentiscus
7467,Scan,Quercus robur
7468,photograph,Eriobotrya japonica
7469,Scan,Paliurus spina-christi
747,pseudoscan,Populus alba
7470,pseudoscan,Populus nigra
7473,Scan,Juglans regia
7474,pseudoscan,Sorbus aria
7475,Scan,Populus alba
7476,photograph,Cotinus coggygria
7477,Scan,Juglans nigra
7478,Scan,Populus tremula
7479,Scan,Pittosporum tenuifolium
748,photograph,Acer monspessulanum
7481,Scan,Acer campestre
7482,Scan,Quercus ilex
7483,Scan,Albizia julibrissin
7485,Scan,Buxus sempervirens
7486,photograph,Cercis siliquastrum
7488,Scan,Acer platanoides
7489,photograph,Aesculus hippocastanum
749,pseudoscan,Rhus coriaria
7492,Scan,Juniperus oxycedrus
7494,Scan,Quercus coccifera
7495,Scan,Populus nigra
7497,pseudoscan,Euphorbia characias
7498,Scan,Daphne cneorum
75,Scan,Quercus pubescens
750,photograph,Acer campestre
7500,Scan,Rhamnus alaternus
7501,Scan,Acer campestre
7502,Scan,Daphne cneorum
7503,Scan,Olea europaea
7505,photograph,Acer platanoides
7507,pseudoscan,Phillyrea angustifolia
7508,photograph,Nerium oleander
7509,photograph,Pittosporum tobira
751,Scan,Pittosporum tobira
7512,pseudoscan,Sorbus aria
7514,Scan,Betula utilis var. jacquemontii
7515,Scan,Pistacia lentiscus
7516,pseudoscan,Daphne cneorum
7517,Scan,Vitex agnus-castus
7519,pseudoscan,Populus nigra
752,Scan,Populus alba
7520,photograph,Quercus ilex
7521,photograph,Ginkgo biloba
7524,Scan,Syringa vulgaris
7525,Scan,Euphorbia characias
7526,pseudoscan,Ginkgo biloba
7527,Scan,Nerium oleander
7528,photograph,Ficus carica
7529,Scan,Vitex agnus-castus
753,Scan,Prunus laurocerasus
7530,Scan,Castanea sativa
7531,Scan,Sorbus torminalis
7532,pseudoscan,Populus alba
7533,pseudoscan,Rhus typhina
7534,photograph,Ginkgo biloba
7535,Scan,Morus alba
7536,Scan,Aesculus hippocastanum
7538,pseudoscan,Olea europaea
7539,Scan,Euphorbia characias
754,Scan,Pistacia lentiscus
7541,pseudoscan,Betula pendula
7542,Scan,Buddleja davidii
7543,photograph,Pistacia lentiscus
7544,Scan,Olea europaea
7545,Scan,Prunus avium
7547,pseudoscan,Cotinus coggygria
7548,pseudoscan,Daphne cneorum
7549,photograph,Quercus pubescens
755,Scan,Castanea sativa
7550,Scan,Olea europaea
7551,photograph,Olea europaea
7552,Scan,Quercus ilex
7553,Scan,Prunus dulcis
7554,photograph,Acer monspessulanum
7555,pseudoscan,Ilex aquifolium
7556,Scan,Viburnum tinus
7557,pseudoscan,Rhus coriaria
7559,pseudoscan,Rhus coriaria
756,Scan,Buxus sempervirens
7560,Scan,Acer saccharinum
7561,photograph,Crataegus monogyna
7562,pseudoscan,Daphne cneorum
7563,pseudoscan,Quercus pubescens
7564,Scan,Populus tremula
7567,pseudoscan,Viburnum opulus
7568,Scan,Populus tremula
7569,Scan,Quercus ilex
757,Scan,Betula utilis var. jacquemontii
7570,photograph,Nerium oleander
7571,Scan,Syringa vulgaris
7572,photograph,Quercus pubescens
7573,photograph,Crataegus azarolus
7574,Scan,Carpinus betulus
7577,Scan,Syringa vulgaris
7579,Scan,Olea europaea
758,photograph,Laurus nobilis
7580,Scan,Castanea sativa
7581,photograph,Quercus coccifera
7582,Scan,Hedera helix
7583,photograph,Crataegus monogyna
7585,Scan,Juniperus oxycedrus
7586,pseudoscan,Buxus sempervirens
7587,pseudoscan,Fraxinus angustifolia
7588,Scan,Syringa vulgaris
7589,Scan,Tilia cordata
7590,pseudoscan,Euphorbia characias
7591,Scan,Paliurus spina-christi
7592,Scan,Punica granatum
7593,Scan,Viburnum tinus
7594,pseudoscan,Diospyros kaki
7595,photograph,Juglans regia
7596,Scan,Celtis australis
7597,photograph,Pistacia lentiscus
76,Scan,Populus alba
760,photograph,Alnus glutinosa
7600,pseudoscan,Ilex aquifolium
7601,Scan,Olea europaea
7602,pseudoscan,Melia azedarach
7603,photograph,Viburnum tinus
7606,Scan,Alnus glutinosa
7607,Scan,Arbutus unedo
7608,pseudoscan,Ailanthus altissima
7609,pseudoscan,Populus nigra
761,pseudoscan,Quercus ilex
7610,pseudoscan,Nerium oleander
7611,Scan,Buxus sempervirens
7612,pseudoscan,Buddleja davidii
7614,Scan,Ilex aquifolium
7615,Scan,Castanea sativa
7616,Scan,Quercus coccifera
7617,pseudoscan,Rhus coriaria
7618,Scan,Quercus ilex
762,Scan,Cerasus mahaleb
7620,pseudoscan,Rhus coriaria
7621,Scan,Acer saccharinum
7622,pseudoscan,Punica granatum
7623,photograph,Arbutus unedo
7624,Scan,Cercis siliquastrum
7625,Scan,Vitex agnus-castus
7626,Scan,Euphorbia characias
7627,pseudoscan,Quercus pubescens
763,Scan,Castanea sativa
7631,photograph,Crataegus azarolus
7632,photograph,Olea europaea
7633,photograph,Quercus ilex
7634,Scan,Mespilus germanica
7635,pseudoscan,Pistacia lentiscus
7636,Scan,Hedera helix
7637,photograph,Quercus ilex
7638,photograph,Laburnum anagyroides
7639,Scan,Juniperus oxycedrus
7640,Scan,Olea europaea
7641,Scan,Juglans regia
7642,Scan,Nerium oleander
7643,photograph,Hedera helix
7644,photograph,Celtis australis
7646,pseudoscan,Euphorbia characias
7647,Scan,Acer platanoides
7648,pseudoscan,Rhus coriaria
7649,photograph,Pittosporum tobira
7651,Scan,Prunus laurocerasus
7652,photograph,Vitex agnus-castus
7653,Scan,Magnolia grandiflora
7656,Scan,Populus alba
7657,Scan,Acer campestre
7658,Scan,Corylus avellana
7659,Scan,Buxus sempervirens
7660,Scan,Olea europaea
7661,Scan,Acer opalus
7662,Scan,Laurus nobilis
7664,Scan,Sophora japonica
7665,pseudoscan,Gleditsia triacanthos
7666,Scan,Euphorbia characias
7667,Scan,Acer monspessulanum
7668,Scan,Prunus spinosa
7669,pseudoscan,Pistacia lentiscus
7670,Scan,Corylus avellana
7671,pseudoscan,Carpinus betulus
7673,pseudoscan,Prunus avium
7675,Scan,Populus nigra
7676,Scan,Sorbus latifolia
7677,photograph,Punica granatum
7678,Scan,Acer campestre
7679,Scan,Vitex agnus-castus
768,Scan,Populus tremula
7680,Scan,Pittosporum tenuifolium
7681,pseudoscan,Phillyrea angustifolia
7683,Scan,Crataegus monogyna
7684,Scan,Buxus sempervirens
7685,Scan,Fraxinus angustifolia
7686,photograph,Hedera helix
7687,photograph,Vitex agnus-castus
7688,photograph,Pittosporum tobira
7689,Scan,Viburnum tinus
769,Scan,Buxus sempervirens
7690,pseudoscan,Ruscus aculeatus
7691,pseudoscan,Populus nigra
7692,Scan,Mespilus germanica
7694,Scan,Ruscus aculeatus
7696,pseudoscan,Populus nigra
7697,Scan,Viburnum opulus
7698,Scan,Pistacia lentiscus
7699,Scan,Ulmus minor
77,Scan,Populus nigra
7700,Scan,Pistacia lentiscus
7701,pseudoscan,Diospyros kaki
7704,Scan,Olea europaea
7706,pseudoscan,Daphne cneorum
7707,Scan,Crataegus monogyna
7708,photograph,Fraxinus angustifolia
771,Scan,Nerium oleander
7711,Scan,Cornus sanguinea
7712,Scan,Quercus ilex
7713,pseudoscan,Ginkgo biloba
7714,Scan,Juniperus oxycedrus
7715,Scan,Juniperus oxycedrus
7717,Scan,Viburnum tinus
7718,pseudoscan,Daphne cneorum
7719,Scan,Crataegus azarolus
772,Scan,Rhamnus alaternus
7720,photograph,Pistacia terebinthus
7721,Scan,Ulmus minor
7722,Scan,Quercus coccifera
7723,photograph,Celtis australis
7724,Scan,Juniperus oxycedrus
7725,Scan,Quercus ilex
7726,Scan,Acer monspessulanum
7727,pseudoscan,Hedera helix
7728,Scan,Quercus petraea
7729,photograph,Nerium oleander
773,photograph,Pistacia lentiscus
7730,Scan,Ruscus aculeatus
7731,pseudoscan,Rhus coriaria
7732,Scan,Buddleja davidii
7734,Scan,Viburnum tinus
7735,Scan,Corylus avellana
7736,photograph,Melia azedarach
7737,photograph,Crataegus monogyna
7738,photograph,Nerium oleander
7739,Scan,Populus tremula
774,Scan,Diospyros kaki
7740,Scan,Pittosporum tenuifolium
7741,Scan,Alnus cordata
7742,pseudoscan,Phillyrea angustifolia
7745,pseudoscan,Hedera helix
7746,Scan,Arbutus unedo
7747,Scan,Betula pendula
7748,pseudoscan,Ulmus minor
775,photograph,Punica granatum
7750,Scan,Fraxinus excelsior
7751,Scan,Juniperus oxycedrus
7752,photograph,Pistacia lentiscus
7753,photograph,Viburnum tinus
7754,Scan,Pittosporum tobira
7755,Scan,Cotinus coggygria
7756,Scan,Quercus ilex
7758,pseudoscan,Acer campestre
7759,photograph,Pittosporum tobira
776,Scan,Vitex agnus-castus
7760,photograph,Eriobotrya japonica
7762,pseudoscan,Daphne cneorum
7763,Scan,Rhamnus alaternus
7764,Scan,Acer campestre
7765,Scan,Buxus sempervirens
7766,pseudoscan,Ginkgo biloba
7767,Scan,Ginkgo biloba
7768,pseudoscan,Quercus pubescens
7769,Scan,Capparis spinosa
777,Scan,Alnus cordata
7770,Scan,Buddleja davidii
7771,pseudoscan,Rhus typhina
7772,pseudoscan,Buxus sempervirens
7773,photograph,Pittosporum tobira
7774,photograph,Viburnum tinus
7775,Scan,Morus alba
7777,pseudoscan,Hedera helix
7778,Scan,Cercis siliquastrum
7779,Scan,Juniperus oxycedrus
7780,Scan,Ulmus minor
7781,photograph,Robinia pseudoacacia
7782,Scan,Prunus spinosa
7783,Scan,Pittosporum tobira
7784,Scan,Olea europaea
7785,Scan,Fraxinus ornus
7786,pseudoscan,Quercus ilex
7788,pseudoscan,Pittosporum tenuifolium
7790,Scan,Laurus nobilis
7791,Scan,Viburnum opulus
7792,Scan,Sambucus nigra
7793,Scan,Euonymus europaeus
7794,Scan,Magnolia grandiflora
7795,photograph,Magnolia grandiflora
7796,pseudoscan,Daphne cneorum
7797,Scan,Betula utilis var. jacquemontii
7799,Scan,Euphorbia characias
78,pseudoscan,Nerium oleander
780,photograph,Pistacia terebinthus
7800,photograph,Pittosporum tobira
7801,pseudoscan,Platanus x hispanica
7803,Scan,Diospyros kaki
7804,pseudoscan,Pittosporum tenuifolium
7806,Scan,Cercis siliquastrum
7807,Scan,Hedera helix
7808,Scan,Corylus avellana
7809,Scan,Ilex aquifolium
781,Scan,Pittosporum tobira
7810,Scan,Pittosporum tobira
7812,Scan,Ulmus laevis
7815,Scan,Olea europaea
7816,Scan,Quercus ilex
7817,Scan,Pistacia lentiscus
7818,Scan,Juglans regia
7819,Scan,Buxus sempervirens
782,pseudoscan,Morus alba
7820,Scan,Populus nigra
7821,Scan,Acer campestre
7822,photograph,Acer monspessulanum
7823,photograph,Cercis siliquastrum
7824,Scan,Quercus coccifera
7825,Scan,Sorbus domestica
7826,photograph,Magnolia grandiflora
7827,Scan,Colutea arborescens
7828,pseudoscan,Punica granatum
7829,Scan,Viburnum tinus
783,Scan,Rhamnus alaternus
7830,Scan,Daphne cneorum
7831,Scan,Broussonetia papyrifera
7832,Scan,Fagus sylvatica
7833,pseudoscan,Punica granatum
7834,Scan,Rhamnus alaternus
7835,Scan,Celtis australis
7837,photograph,Ginkgo biloba
7838,pseudoscan,Rhus typhina
784,pseudoscan,Viburnum opulus
7840,Scan,Crataegus monogyna
7841,Scan,Gleditsia triacanthos
7842,Scan,Cerasus mahaleb
7843,pseudoscan,Euphorbia characias
7845,pseudoscan,Acer negundo
7846,pseudoscan,Liriodendron tulipifera
7847,Scan,Carpinus betulus
7848,pseudoscan,Morus alba
7849,Scan,Eriobotrya japonica
785,Scan,Cotinus coggygria
7851,Scan,Pistacia lentiscus
7852,Scan,Ficus carica
7855,Scan,Pistacia terebinthus
7859,pseudoscan,Cotinus coggygria
786,Scan,Prunus avium
7860,pseudoscan,Acer campestre
7861,Scan,Fagus sylvatica
7862,Scan,Alnus cordata
7863,Scan,Rhus coriaria
7864,pseudoscan,Juglans nigra
7865,photograph,Pittosporum tobira
7866,photograph,Magnolia grandiflora
7867,Scan,Syringa vulgaris
7868,Scan,Tilia cordata
787,photograph,Quercus pubescens
7871,pseudoscan,Acer negundo
7872,pseudoscan,Ficus carica
7873,photograph,Fraxinus ornus
7874,Scan,Viburnum lantana
7875,Scan,Cercis siliquastrum
7876,photograph,Tilia platyphyllos
7877,Scan,Quercus rubra
7878,Scan,Acer campestre
7879,Scan,Malus sylvestris
788,Scan,Buddleja davidii
7880,pseudoscan,Punica granatum
7882,Scan,Carpinus betulus
7883,Scan,Nerium oleander
7884,Scan,Buxus sempervirens
7885,Scan,Ginkgo biloba
7886,Scan,Sorbus torminalis
7887,photograph,Robinia pseudoacacia
7888,Scan,Crataegus monogyna
7889,Scan,Corylus avellana
789,Scan,Castanea sativa
7890,Scan,Rhamnus alaternus
7891,Scan,Nerium oleander
7892,pseudoscan,Nerium oleander
7893,pseudoscan,Sophora japonica
7894,Scan,Olea europaea
7895,pseudoscan,Fagus sylvatica
7896,Scan,Pistacia lentiscus
7897,pseudoscan,Ailanthus altissima
7898,photograph,Hedera helix
7899,Scan,Ostrya carpinifolia
79,photograph,Ilex aquifolium
790,Scan,Viburnum tinus
7900,Scan,Ulmus minor
7901,pseudoscan,Ulmus minor
7905,photograph,Diospyros kaki
7906,Scan,Acer negundo
7907,photograph,Crataegus monogyna
7908,Scan,Quercus palustris
7909,photograph,Quercus ilex
791,Scan,Betula pendula
7911,Scan,Pittosporum tobira
7912,Scan,Quercus petraea
7916,Scan,Acer opalus
7917,Scan,Pittosporum tenuifolium
7918,Scan,Juglans regia
7919,Scan,Syringa vulgaris
792,pseudoscan,Acer platanoides
7920,Scan,Prunus laurocerasus
7921,Scan,Alnus cordata
7922,photograph,Diospyros kaki
7923,pseudoscan,Ulmus minor
7924,Scan,Betula pendula
7925,pseudoscan,Pittosporum tobira
7926,pseudoscan,Cotinus coggygria
7927,photograph,Laurus nobilis
7928,Scan,Viburnum tinus
7929,Scan,Ulmus minor
793,Scan,Hedera helix
7930,pseudoscan,Diospyros kaki
7932,photograph,Prunus laurocerasus
7933,pseudoscan,Pistacia terebinthus
7934,Scan,Pistacia terebinthus
7935,pseudoscan,Ginkgo biloba
7937,Scan,Ulmus minor
7938,Scan,Ulmus minor
7939,Scan,Quercus pubescens
7942,Scan,Viburnum tinus
7943,pseudoscan,Syringa vulgaris
7944,Scan,Sorbus torminalis
7945,photograph,Ginkgo biloba
7946,pseudoscan,Pistacia lentiscus
7947,Scan,Arbutus unedo
7948,pseudoscan,Phillyrea angustifolia
7949,Scan,Eriobotrya japonica
795,photograph,Corylus avellana
7950,Scan,Platanus x hispanica
7951,photograph,Ginkgo biloba
7952,Scan,Quercus ilex
7953,Scan,Acer monspessulanum
7954,photograph,Aesculus hippocastanum
7955,Scan,Carpinus betulus
7956,Scan,Ruscus aculeatus
7957,pseudoscan,Sorbus aucuparia
7958,Scan,Syringa vulgaris
7959,pseudoscan,Ginkgo biloba
796,Scan,Fraxinus angustifolia
7960,Scan,Cotinus coggygria
7961,Scan,Daphne cneorum
7963,Scan,Euphorbia characias
7965,photograph,Eriobotrya japonica
7966,Scan,Olea europaea
7968,pseudoscan,Populus nigra
797,Scan,Populus nigra
7970,photograph,Hedera helix
7971,Scan,Broussonetia papyrifera
7972,pseudoscan,Euphorbia characias
7973,Scan,Corylus avellana
7976,pseudoscan,Morus alba
7977,pseudoscan,Capparis spinosa
7978,Scan,Cercis siliquastrum
7979,photograph,Cercis siliquastrum
7981,pseudoscan,Hedera helix
7982,photograph,Crataegus azarolus
7983,photograph,Fraxinus ornus
7984,Scan,Olea europaea
7985,Scan,Acer negundo
7986,Scan,Nerium oleander
7987,Scan,Buxus sempervirens
7989,Scan,Ruscus aculeatus
799,pseudoscan,Fagus sylvatica
7992,pseudoscan,Laurus nobilis
7993,Scan,Cercis siliquastrum
7994,Scan,Betula pendula
7997,Scan,Pittosporum tobira
7999,photograph,Pittosporum tobira
80,Scan,Populus nigra
800,Scan,Quercus cerris
8000,Scan,Corylus avellana
8001,pseudoscan,Populus nigra
8002,pseudoscan,Ailanthus altissima
8003,Scan,Juniperus oxycedrus
8005,pseudoscan,Platanus x hispanica
8007,photograph,Pistacia terebinthus
8008,photograph,Cercis siliquastrum
8009,Scan,Arbutus unedo
8010,Scan,Albizia julibrissin
8011,Scan,Olea europaea
8013,pseudoscan,Rhus coriaria
8016,photograph,Celtis australis
8017,pseudoscan,Populus nigra
8018,Scan,Fraxinus ornus
8019,Scan,Populus nigra
802,Scan,Vitex agnus-castus
8021,photograph,Punica granatum
8023,Scan,Populus alba
8024,Scan,Ruscus aculeatus
8026,Scan,Nerium oleander
8027,pseudoscan,Melia azedarach
8028,pseudoscan,Populus nigra
8029,photograph,Vitex agnus-castus
803,pseudoscan,Euphorbia characias
8030,Scan,Fraxinus ornus
8031,photograph,Fraxinus ornus
8032,Scan,Rhus coriaria
8033,Scan,Hedera helix
8034,Scan,Tilia cordata
8035,Scan,Pistacia lentiscus
8036,Scan,Populus nigra
8039,Scan,Cercis siliquastrum
804,photograph,Ilex aquifolium
8040,pseudoscan,Quercus ilex
8042,photograph,Alnus glutinosa
8043,Scan,Quercus ilex
8044,Scan,Quercus rubra
8045,Scan,Buxus sempervirens
8046,photograph,Eriobotrya japonica
8048,Scan,Viburnum tinus
8049,Scan,Olea europaea
8050,photograph,Betula pendula
8051,Scan,Magnolia grandiflora
8052,Scan,Cercis siliquastrum
8053,pseudoscan,Gleditsia triacanthos
8054,pseudoscan,Rhus coriaria
8055,Scan,Gleditsia triacanthos
8056,Scan,Magnolia grandiflora
8057,Scan,Corylus avellana
8059,photograph,Fraxinus excelsior
806,Scan,Populus nigra
8060,Scan,Acer monspessulanum
8063,Scan,Alnus glutinosa
8064,Scan,Albizia julibrissin
8065,Scan,Eriobotrya japonica
8066,photograph,Ginkgo biloba
8068,pseudoscan,Ulmus minor
8069,Scan,Viburnum tinus
8070,Scan,Ginkgo biloba
8071,Scan,Betula pendula
8072,Scan,Betula pendula
8074,Scan,Gleditsia triacanthos
8075,pseudoscan,Celtis australis
8076,Scan,Cotinus coggygria
8077,photograph,Eriobotrya japonica
8078,Scan,Pistacia terebinthus
8079,pseudoscan,Populus alba
808,Scan,Platanus x hispanica
8080,Scan,Salix caprea
8081,Scan,Ilex aquifolium
8082,Scan,Laburnum anagyroides
8083,photograph,Acer monspessulanum
8084,photograph,Magnolia grandiflora
8085,pseudoscan,Ilex aquifolium
8087,Scan,Gleditsia triacanthos
8088,Scan,Juniperus oxycedrus
8089,Scan,Ginkgo biloba
809,pseudoscan,Ginkgo biloba
8091,Scan,Viburnum tinus
8093,pseudoscan,Euphorbia characias
8094,photograph,Broussonetia papyrifera
8095,Scan,Rhus coriaria
8096,pseudoscan,Euphorbia characias
8097,photograph,Nerium oleander
8098,Scan,Vitex agnus-castus
81,pseudoscan,Euphorbia characias
810,Scan,Laburnum anagyroides
8100,Scan,Populus alba
8102,Scan,Populus alba
8104,Scan,Viburnum tinus
8105,photograph,Pyrus nivalis
8106,pseudoscan,Acer platanoides
8107,Scan,Acer platanoides
8108,pseudoscan,Fraxinus angustifolia
811,Scan,Quercus rubra
8110,Scan,Juglans regia
8111,Scan,Quercus petraea
8113,photograph,Quercus ilex
8114,pseudoscan,Ailanthus altissima
8115,photograph,Laurus nobilis
8116,Scan,Syringa vulgaris
8117,photograph,Albizia julibrissin
8119,pseudoscan,Morus alba
812,photograph,Crataegus monogyna
8120,Scan,Quercus ilex
8121,Scan,Ginkgo biloba
8123,Scan,Morus alba
8124,pseudoscan,Ginkgo biloba
8126,pseudoscan,Euphorbia characias
8127,Scan,Fraxinus angustifolia
8129,Scan,Viburnum lantana
813,photograph,Crataegus monogyna
8131,Scan,Buxus sempervirens
8132,Scan,Castanea sativa
8133,pseudoscan,Rhus coriaria
8134,Scan,Daphne cneorum
8135,photograph,Quercus ilex
8136,Scan,Prunus laurocerasus
8137,pseudoscan,Melia azedarach
8138,photograph,Pistacia terebinthus
8139,Scan,Ulmus minor
814,photograph,Acer monspessulanum
8140,pseudoscan,Cotinus coggygria
8141,photograph,Viburnum tinus
8142,pseudoscan,Celtis australis
8143,Scan,Castanea sativa
8144,pseudoscan,Cercis siliquastrum
8145,Scan,Laurus nobilis
8146,photograph,Magnolia grandiflora
8147,pseudoscan,Buxus sempervirens
8148,Scan,Pistacia terebinthus
8149,pseudoscan,Buxus sempervirens
815,Scan,Paliurus spina-christi
8150,Scan,Sorbus domestica
8151,Scan,Vitex agnus-castus
8152,pseudoscan,Viburnum opulus
8153,pseudoscan,Sorbus torminalis
8155,Scan,Pittosporum tenuifolium
8156,Scan,Corylus avellana
8157,pseudoscan,Alnus glutinosa
8158,Scan,Celtis australis
816,pseudoscan,Acer negundo
8160,pseudoscan,Ulmus minor
8163,Scan,Celtis australis
8166,Scan,Rhus coriaria
8167,Scan,Fraxinus angustifolia
8168,Scan,Salix caprea
817,Scan,Acer saccharinum
8170,Scan,Populus nigra
8171,photograph,Arbutus unedo
8172,Scan,Castanea sativa
8173,pseudoscan,Phillyrea angustifolia
8175,Scan,Pittosporum tobira
8176,Scan,Ulmus minor
8177,Scan,Rhamnus alaternus
8178,Scan,Salix caprea
8179,pseudoscan,Ailanthus altissima
818,photograph,Prunus serrulata
8181,photograph,Quercus ilex
8182,photograph,Ilex aquifolium
8183,Scan,Laurus nobilis
8184,pseudoscan,Buxus sempervirens
8185,Scan,Buxus sempervirens
8187,Scan,Fraxinus ornus
8188,Scan,Acer monspessulanum
8189,Scan,Cerasus mahaleb
819,Scan,Ficus carica
8190,photograph,Pistacia lentiscus
8191,Scan,Ulmus minor
8192,Scan,Rhamnus cathartica
8193,pseudoscan,Populus nigra
8194,Scan,Celtis australis
8195,Scan,Vitex agnus-castus
8196,pseudoscan,Diospyros kaki
8197,Scan,Prunus laurocerasus
8199,Scan,Carpinus betulus
82,Scan,Viburnum lantana
820,Scan,Quercus robur
