image_path,image_type,class
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3167.jpg,pseudoscan,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3169.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\317.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\322.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3224.jpg,pseudoscan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3231.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\324.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3244.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3246.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3254.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3256.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3257.jpg,pseudoscan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3262.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3264.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3268.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3269.jpg,photograph,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3274.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3275.jpg,photograph,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3276.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3277.jpg,Scan,Acer pseudoplatanus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3297.jpg,Scan,Populus trichocarpa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\33.jpg,photograph,Acer pseudoplatanus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3309.jpg,pseudoscan,Syringa vulgaris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3312.jpg,Scan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3315.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3318.jpg,pseudoscan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3320.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3344.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3348.jpg,pseudoscan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3351.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3355.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3356.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3360.jpg,pseudoscan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3361.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3363.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3367.jpg,Scan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\337.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3371.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3372.jpg,pseudoscan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3374.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3382.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3387.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3390.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3392.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3399.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\34.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3402.jpg,pseudoscan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\341.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3414.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3421.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3424.jpg,pseudoscan,Sorbus aria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3430.jpg,Scan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3433.jpg,pseudoscan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3445.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3449.jpg,Scan,Prunus dulcis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3460.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3465.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3478.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3489.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3495.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3496.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3499.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\35.jpg,pseudoscan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3501.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3504.jpg,Scan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3508.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3517.jpg,pseudoscan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3520.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3522.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3524.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3525.jpg,Scan,Salix fragilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3526.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3527.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3529.jpg,pseudoscan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3530.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3531.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3534.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3535.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3541.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3542.jpg,Scan,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3544.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3547.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3549.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3550.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3551.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3554.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3560.jpg,photograph,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3561.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3567.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\357.jpg,photograph,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3571.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3575.jpg,pseudoscan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3578.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3584.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3589.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3594.jpg,pseudoscan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\360.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3604.jpg,Scan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3619.jpg,Scan,Prunus spinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3621.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3629.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3634.jpg,pseudoscan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3639.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3643.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3646.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3650.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3651.jpg,pseudoscan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3653.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3657.jpg,photograph,Sorbus intermedia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3659.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3662.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3665.jpg,photograph,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3667.jpg,pseudoscan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3671.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3672.jpg,pseudoscan,Acer opalus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3676.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3677.jpg,Scan,Quercus cerris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3685.jpg,Scan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3686.jpg,pseudoscan,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3700.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3702.jpg,photograph,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3704.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3706.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3709.jpg,pseudoscan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3710.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3712.jpg,pseudoscan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3715.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3717.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3718.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3719.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3720.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3729.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3731.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3735.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3737.jpg,Scan,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3739.jpg,pseudoscan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3740.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3750.jpg,pseudoscan,Prunus dulcis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3751.jpg,pseudoscan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3755.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3764.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3765.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3770.jpg,photograph,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3782.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3783.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3787.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3789.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3796.jpg,pseudoscan,Quercus palustris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\38.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\380.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3800.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3804.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3810.jpg,pseudoscan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3814.jpg,pseudoscan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3828.jpg,pseudoscan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3835.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3842.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3849.jpg,Scan,Sorbus torminalis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3856.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3860.jpg,Scan,Sambucus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3861.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3863.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\387.jpg,photograph,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3875.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3879.jpg,pseudoscan,Sorbus aria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3883.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3888.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3892.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\39.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3900.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3905.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3912.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3913.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3918.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3924.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3926.jpg,pseudoscan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3932.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3941.jpg,photograph,Sambucus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3943.jpg,photograph,Mespilus germanica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3944.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3945.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3946.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3949.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3952.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3955.jpg,pseudoscan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3957.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3962.jpg,pseudoscan,Acer pseudoplatanus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3973.jpg,pseudoscan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3975.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\399.jpg,Scan,Sorbus torminalis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3991.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3992.jpg,Scan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3995.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3996.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\3997.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\400.jpg,Scan,Viburnum lantana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4002.jpg,Scan,Sorbus latifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4012.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4034.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4036.jpg,pseudoscan,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4037.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4038.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4042.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4045.jpg,pseudoscan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4051.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4055.jpg,pseudoscan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4062.jpg,Scan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4066.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4071.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4075.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4076.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4082.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4083.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4085.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4086.jpg,pseudoscan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4092.jpg,Scan,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4095.jpg,pseudoscan,Quercus palustris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4099.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4116.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4125.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4126.jpg,Scan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4127.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4129.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4134.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4138.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4145.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4148.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4149.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4153.jpg,pseudoscan,Crataegus laevigata
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\416.jpg,pseudoscan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4166.jpg,Scan,Quercus cerris
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4173.jpg,Scan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4176.jpg,photograph,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\418.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4182.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4188.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4189.jpg,Scan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\419.jpg,pseudoscan,Sorbus aria
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4196.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4201.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4213.jpg,photograph,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4220.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4223.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4225.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4239.jpg,photograph,Sambucus nigra
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4240.jpg,pseudoscan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4258.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4262.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4268.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4270.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4277.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4278.jpg,pseudoscan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4281.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4283.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4285.jpg,pseudoscan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4286.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4290.jpg,pseudoscan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4291.jpg,photograph,Fraxinus ornus
imageclef2012/FourniApresCLEF2012/data/testwithgroundtruthxml\4292.jpg,pseudoscan,Acer monspessulanum
