image_path,image_type,class
imageclef2012/FourniApresCLEF2012/data/train\5605.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5607.jpg,pseudoscan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/train\5609.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\561.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\5610.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\5613.jpg,pseudoscan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/train\5614.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5615.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\5616.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\5617.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5618.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\5619.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\562.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\5620.jpg,Scan,Prunus serotina
imageclef2012/FourniApresCLEF2012/data/train\5621.jpg,photograph,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\5624.jpg,pseudoscan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\5625.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\5626.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\5627.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5628.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5629.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5630.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\5634.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5635.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5636.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\5637.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\5638.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\564.jpg,pseudoscan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5640.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5641.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\5642.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\5643.jpg,Scan,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/train\5645.jpg,photograph,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\5646.jpg,Scan,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/train\5648.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\5649.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\565.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\5651.jpg,pseudoscan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5652.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5653.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5655.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5656.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\5657.jpg,photograph,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/train\5658.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\5659.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\5660.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5661.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\5662.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/train\5663.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\5665.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\5666.jpg,Scan,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\5667.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\5668.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\5669.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\567.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\5670.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5671.jpg,Scan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\5672.jpg,Scan,Euonymus europaeus
imageclef2012/FourniApresCLEF2012/data/train\5673.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5674.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\5675.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5676.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\5677.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5679.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\5681.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\5682.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5684.jpg,Scan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\5686.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5687.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\5688.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5689.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\569.jpg,Scan,Viburnum lantana
imageclef2012/FourniApresCLEF2012/data/train\5690.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\5691.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\5692.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5693.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/train\5694.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\5695.jpg,pseudoscan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5697.jpg,Scan,Salix caprea
imageclef2012/FourniApresCLEF2012/data/train\5698.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\5699.jpg,photograph,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\570.jpg,photograph,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\5700.jpg,pseudoscan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/train\5701.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\5703.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\5704.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5705.jpg,photograph,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\5706.jpg,Scan,Tilia cordata
imageclef2012/FourniApresCLEF2012/data/train\5708.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\5709.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\571.jpg,photograph,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\5711.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\5712.jpg,Scan,Tilia cordata
imageclef2012/FourniApresCLEF2012/data/train\5714.jpg,pseudoscan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\5716.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\5717.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\5719.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\572.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\5720.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\5721.jpg,Scan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\5722.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\5723.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\5724.jpg,Scan,Populus trichocarpa
imageclef2012/FourniApresCLEF2012/data/train\5725.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\5726.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\5727.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5728.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\573.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5730.jpg,Scan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/train\5731.jpg,Scan,Cornus sanguinea
imageclef2012/FourniApresCLEF2012/data/train\5732.jpg,Scan,Ligustrum vulgare
imageclef2012/FourniApresCLEF2012/data/train\5735.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\5736.jpg,photograph,Punica granatum
imageclef2012/FourniApresCLEF2012/data/train\574.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5740.jpg,Scan,Tilia cordata
imageclef2012/FourniApresCLEF2012/data/train\5741.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\5742.jpg,pseudoscan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\5743.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\5744.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5745.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\5746.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\5747.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\5748.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5749.jpg,photograph,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\575.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/train\5750.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\5752.jpg,pseudoscan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/train\5755.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\5757.jpg,pseudoscan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\5758.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\5759.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\576.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\5760.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\5761.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\5763.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\5764.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\5765.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\5767.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5769.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\577.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5770.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5771.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\5773.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5774.jpg,pseudoscan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/train\5775.jpg,pseudoscan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\5776.jpg,Scan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/train\5777.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5778.jpg,Scan,Malus sylvestris
imageclef2012/FourniApresCLEF2012/data/train\5779.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\578.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5781.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\5782.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\5783.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\5784.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5785.jpg,Scan,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/train\5786.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\5787.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\5788.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\5789.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\579.jpg,pseudoscan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\5790.jpg,photograph,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\5791.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\5792.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5793.jpg,pseudoscan,Acer opalus
imageclef2012/FourniApresCLEF2012/data/train\5794.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\5795.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\5796.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\5797.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\58.jpg,photograph,Melia azedarach
imageclef2012/FourniApresCLEF2012/data/train\5800.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\5804.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\5805.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\5806.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\5807.jpg,pseudoscan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5808.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5809.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\5810.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\5811.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5812.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\5813.jpg,Scan,Alnus cordata
imageclef2012/FourniApresCLEF2012/data/train\5814.jpg,Scan,Fagus sylvatica
imageclef2012/FourniApresCLEF2012/data/train\5815.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\5816.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\5817.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\5819.jpg,pseudoscan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\582.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\5820.jpg,photograph,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\5821.jpg,photograph,Arbutus unedo
imageclef2012/FourniApresCLEF2012/data/train\5822.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\5823.jpg,pseudoscan,Rhus typhina
imageclef2012/FourniApresCLEF2012/data/train\5824.jpg,Scan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\5825.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\5826.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5827.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\5828.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/train\5830.jpg,photograph,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\5831.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\5832.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5833.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5835.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5836.jpg,pseudoscan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\5838.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\5839.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\584.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5840.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5841.jpg,photograph,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\5842.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\5843.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\5844.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5845.jpg,pseudoscan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\5848.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\5850.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5851.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\5852.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5853.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\5854.jpg,Scan,Syringa vulgaris
imageclef2012/FourniApresCLEF2012/data/train\5855.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\5856.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\5857.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\5858.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\5859.jpg,pseudoscan,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/train\586.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\5860.jpg,pseudoscan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\5861.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5862.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\5863.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\5864.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\5865.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\5866.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\5867.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\5868.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5869.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\587.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\5870.jpg,photograph,Punica granatum
imageclef2012/FourniApresCLEF2012/data/train\5871.jpg,pseudoscan,Capparis spinosa
imageclef2012/FourniApresCLEF2012/data/train\5872.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\5873.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\5875.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\5878.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\5879.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\588.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\5880.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\5881.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5882.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\5883.jpg,Scan,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/train\5885.jpg,Scan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/train\5886.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5887.jpg,photograph,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\5888.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\5889.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\5892.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\5893.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5894.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5895.jpg,photograph,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\5896.jpg,photograph,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\5897.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5898.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\5899.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\59.jpg,Scan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\590.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\5900.jpg,pseudoscan,Sorbus aria
imageclef2012/FourniApresCLEF2012/data/train\5901.jpg,Scan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/train\5902.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\5903.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5904.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\5905.jpg,photograph,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\5907.jpg,Scan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\5908.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\5909.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\591.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\5910.jpg,photograph,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\5911.jpg,photograph,Viburnum lantana
imageclef2012/FourniApresCLEF2012/data/train\5912.jpg,Scan,Viburnum lantana
imageclef2012/FourniApresCLEF2012/data/train\5913.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\5914.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\5915.jpg,Scan,Tilia cordata
imageclef2012/FourniApresCLEF2012/data/train\5916.jpg,pseudoscan,Acer negundo
imageclef2012/FourniApresCLEF2012/data/train\5917.jpg,photograph,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\5918.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\5919.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/train\592.jpg,pseudoscan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/train\5923.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\5924.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\5925.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\5926.jpg,Scan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\5927.jpg,Scan,Prunus dulcis
imageclef2012/FourniApresCLEF2012/data/train\5928.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\5929.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\593.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5930.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\5931.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\5932.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\5933.jpg,Scan,Betula utilis var. jacquemontii
imageclef2012/FourniApresCLEF2012/data/train\5934.jpg,photograph,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5935.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5936.jpg,Scan,Mespilus germanica
imageclef2012/FourniApresCLEF2012/data/train\5938.jpg,pseudoscan,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\594.jpg,photograph,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5940.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\5941.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\5942.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\5943.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\5945.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\5947.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\5948.jpg,Scan,Prunus spinosa
imageclef2012/FourniApresCLEF2012/data/train\5950.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\5951.jpg,pseudoscan,Sorbus torminalis
imageclef2012/FourniApresCLEF2012/data/train\5953.jpg,Scan,Liquidambar styraciflua
imageclef2012/FourniApresCLEF2012/data/train\5954.jpg,pseudoscan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5955.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\5956.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\5957.jpg,photograph,Crataegus azarolus
imageclef2012/FourniApresCLEF2012/data/train\5958.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\5959.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\596.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\5961.jpg,Scan,Quercus palustris
imageclef2012/FourniApresCLEF2012/data/train\5962.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/train\5965.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\5966.jpg,Scan,Aesculus hippocastanum
