image_path,image_type,class
5127,pseudoscan,Cornus mas
5128,pseudoscan,Ficus carica
5129,pseudoscan,Acer negundo
513,Scan,Crataegus monogyna
5131,Scan,Fraxinus ornus
5132,Scan,Liquidambar styraciflua
5135,Scan,Viburnum tinus
5136,pseudoscan,Celtis australis
5137,Scan,Rhamnus alaternus
5138,pseudoscan,Melia azedarach
5139,Scan,Pittosporum tenuifolium
514,Scan,Crataegus azarolus
5140,Scan,Magnolia grandiflora
5141,pseudoscan,Ginkgo biloba
5143,Scan,Olea europaea
5144,photograph,Laurus nobilis
5146,Scan,Broussonetia papyrifera
5147,Scan,Arbutus unedo
5148,Scan,Cercis siliquastrum
5149,pseudoscan,Phillyrea angustifolia
515,Scan,Juglans regia
5150,Scan,Paliurus spina-christi
5151,photograph,Diospyros kaki
5153,pseudoscan,Ginkgo biloba
5154,Scan,Euphorbia characias
5155,pseudoscan,Ailanthus altissima
5156,Scan,Olea europaea
5157,Scan,Viburnum tinus
5159,pseudoscan,Daphne cneorum
516,pseudoscan,Carpinus betulus
5160,Scan,Populus nigra
5161,pseudoscan,Rhus coriaria
5162,Scan,Daphne cneorum
5165,Scan,Broussonetia papyrifera
5166,pseudoscan,Acer opalus
5167,Scan,Quercus ilex
5168,Scan,Rhamnus alaternus
5169,pseudoscan,Ulmus minor
517,Scan,Acer campestre
5170,Scan,Buddleja davidii
5171,pseudoscan,Juniperus oxycedrus
5173,pseudoscan,Buxus sempervirens
5174,Scan,Crataegus monogyna
5175,photograph,Ilex aquifolium
5176,Scan,Capparis spinosa
5177,pseudoscan,Quercus petraea
5178,Scan,Paliurus spina-christi
5179,Scan,Populus nigra
5180,pseudoscan,Rhus coriaria
5181,Scan,Acer monspessulanum
5182,Scan,Pistacia lentiscus
5183,Scan,Nerium oleander
5184,pseudoscan,Acer monspessulanum
5185,photograph,Laurus nobilis
5186,Scan,Betula pendula
5187,Scan,Viburnum tinus
5188,Scan,Arbutus unedo
5189,Scan,Fagus sylvatica
519,pseudoscan,Rhus typhina
5191,Scan,Albizia julibrissin
5192,photograph,Nerium oleander
5193,Scan,Quercus ilex
5195,photograph,Albizia julibrissin
5196,Scan,Castanea sativa
5198,Scan,Rhamnus cathartica
5199,Scan,Nerium oleander
52,Scan,Syringa vulgaris
520,Scan,Prunus spinosa
5202,pseudoscan,Buddleja davidii
5203,pseudoscan,Daphne cneorum
5204,Scan,Acer negundo
5205,Scan,Albizia julibrissin
5206,photograph,Sophora japonica
5208,Scan,Crataegus monogyna
5209,photograph,Corylus avellana
5210,Scan,Rhamnus alaternus
5212,Scan,Populus nigra
5213,Scan,Arbutus unedo
5214,Scan,Juglans nigra
5215,Scan,Quercus cerris
5216,Scan,Buxus sempervirens
5217,pseudoscan,Acer pseudoplatanus
5218,photograph,Diospyros kaki
5219,Scan,Buxus sempervirens
522,photograph,Quercus ilex
5220,Scan,Rhamnus cathartica
5221,photograph,Fraxinus ornus
5222,pseudoscan,Ruscus aculeatus
5223,photograph,Aesculus hippocastanum
5224,Scan,Nerium oleander
5225,Scan,Populus alba
5226,Scan,Acer campestre
5227,Scan,Rhus coriaria
5229,pseudoscan,Ginkgo biloba
5230,photograph,Pittosporum tobira
5231,photograph,Diospyros kaki
5232,Scan,Salix caprea
5234,Scan,Pistacia lentiscus
5235,Scan,Quercus ilex
5238,Scan,Ulmus minor
5239,Scan,Olea europaea
524,photograph,Eriobotrya japonica
5240,photograph,Laurus nobilis
5241,photograph,Cercis siliquastrum
5242,Scan,Ulmus minor
5243,photograph,Punica granatum
5244,pseudoscan,Liriodendron tulipifera
5247,pseudoscan,Cotinus coggygria
5248,Scan,Ruscus aculeatus
5249,Scan,Pistacia lentiscus
525,Scan,Daphne cneorum
5250,photograph,Olea europaea
5251,Scan,Photinia serrulata
5253,pseudoscan,Acer negundo
5255,Scan,Rhamnus alaternus
5256,Scan,Sophora japonica
5258,Scan,Juniperus oxycedrus
5259,photograph,Cotinus coggygria
526,photograph,Ficus carica
5260,Scan,Carpinus betulus
5261,photograph,Acer campestre
5265,pseudoscan,Rhus typhina
5266,photograph,Acer monspessulanum
5267,Scan,Olea europaea
5268,Scan,Populus tremula
5269,Scan,Carpinus betulus
5270,Scan,Acer campestre
5271,pseudoscan,Liriodendron tulipifera
5272,photograph,Ginkgo biloba
5273,Scan,Broussonetia papyrifera
5274,Scan,Paliurus spina-christi
5275,Scan,Acer campestre
5276,Scan,Crataegus monogyna
5278,Scan,Prunus avium
5279,pseudoscan,Ilex aquifolium
528,pseudoscan,Euphorbia characias
5280,photograph,Laurus nobilis
5281,pseudoscan,Ulmus minor
5282,pseudoscan,Diospyros kaki
5283,Scan,Pittosporum tenuifolium
5284,Scan,Betula utilis var. jacquemontii
5285,Scan,Euphorbia characias
5286,pseudoscan,Eriobotrya japonica
5287,Scan,Quercus ilex
5288,pseudoscan,Crataegus laevigata
529,pseudoscan,Cercis siliquastrum
5290,pseudoscan,Sorbus torminalis
5291,Scan,Syringa vulgaris
5293,Scan,Salix caprea
5294,photograph,Fagus sylvatica
5295,pseudoscan,Nerium oleander
5296,pseudoscan,Daphne cneorum
5297,Scan,Acer negundo
5298,Scan,Crataegus azarolus
5299,Scan,Cotinus coggygria
53,Scan,Cotinus coggygria
530,Scan,Daphne cneorum
5300,pseudoscan,Laurus nobilis
5301,pseudoscan,Cornus mas
5302,Scan,Laburnum anagyroides
5304,Scan,Cercis siliquastrum
5305,Scan,Quercus palustris
5306,Scan,Betula pendula
5307,Scan,Celtis australis
5308,Scan,Ficus carica
5309,Scan,Quercus ilex
531,photograph,Olea europaea
5310,pseudoscan,Liriodendron tulipifera
5311,Scan,Viburnum tinus
5312,pseudoscan,Euphorbia characias
5314,Scan,Cerasus mahaleb
5315,pseudoscan,Cornus sanguinea
5316,Scan,Capparis spinosa
5317,Scan,Populus nigra
5318,pseudoscan,Ailanthus altissima
5319,Scan,Acer opalus
532,Scan,Betula pendula
5320,Scan,Arbutus unedo
5321,pseudoscan,Prunus avium
5322,Scan,Ficus carica
5323,Scan,Buxus sempervirens
5324,pseudoscan,Ficus carica
5325,Scan,Carpinus betulus
5326,pseudoscan,Alnus glutinosa
5328,photograph,Quercus ilex
5329,Scan,Pistacia lentiscus
533,Scan,Arbutus unedo
5330,Scan,Olea europaea
5331,Scan,Nerium oleander
5332,pseudoscan,Populus nigra
5333,pseudoscan,Cornus sanguinea
5334,Scan,Pistacia terebinthus
5335,Scan,Olea europaea
5336,Scan,Quercus ilex
5337,pseudoscan,Rhus typhina
5338,pseudoscan,Acer platanoides
5339,Scan,Corylus avellana
534,Scan,Acer campestre
5340,Scan,Punica granatum
5341,Scan,Euonymus europaeus
5342,photograph,Olea europaea
5344,pseudoscan,Euphorbia characias
5345,Scan,Acer campestre
5346,Scan,Paliurus spina-christi
5349,Scan,Ginkgo biloba
5351,Scan,Fraxinus ornus
5352,photograph,Platanus x hispanica
5353,Scan,Hedera helix
5354,pseudoscan,Rhus coriaria
5355,pseudoscan,Populus nigra
5356,photograph,Acer campestre
5357,photograph,Pistacia terebinthus
5358,Scan,Syringa vulgaris
5359,Scan,Carpinus betulus
536,Scan,Platanus x hispanica
5360,Scan,Arbutus unedo
5361,Scan,Acer campestre
5362,pseudoscan,Buxus sempervirens
5363,Scan,Quercus petraea
5364,pseudoscan,Euphorbia characias
5366,photograph,Quercus pubescens
5367,photograph,Diospyros kaki
5368,Scan,Acer opalus
5369,Scan,Tilia cordata
537,photograph,Cotinus coggygria
5372,pseudoscan,Sorbus aria
5373,photograph,Quercus ilex
5378,Scan,Ulmus minor
5379,Scan,Hedera helix
538,Scan,Carpinus betulus
5380,photograph,Albizia julibrissin
5381,pseudoscan,Cotinus coggygria
5383,Scan,Broussonetia papyrifera
5384,pseudoscan,Cornus mas
5385,Scan,Hedera helix
5386,photograph,Pistacia lentiscus
5387,Scan,Buxus sempervirens
5388,Scan,Ilex aquifolium
5389,photograph,Corylus avellana
539,pseudoscan,Rhus typhina
5390,Scan,Populus nigra
5391,pseudoscan,Acer monspessulanum
5395,Scan,Vitex agnus-castus
5396,pseudoscan,Eriobotrya japonica
5398,photograph,Vitex agnus-castus
5399,Scan,Juniperus oxycedrus
54,pseudoscan,Juglans nigra
540,Scan,Crataegus monogyna
5400,Scan,Carpinus betulus
5401,Scan,Nerium oleander
5404,Scan,Acer campestre
5405,Scan,Tilia cordata
5406,pseudoscan,Ulmus minor
5407,Scan,Quercus ilex
5408,Scan,Carpinus betulus
5409,pseudoscan,Euphorbia characias
541,Scan,Buxus sempervirens
5410,Scan,Carpinus betulus
5411,pseudoscan,Diospyros kaki
5412,photograph,Crataegus azarolus
5413,Scan,Quercus coccifera
5414,Scan,Prunus dulcis
5415,photograph,Nerium oleander
5416,Scan,Pittosporum tobira
5417,Scan,Fagus sylvatica
5418,Scan,Punica granatum
5419,photograph,Quercus pubescens
5420,pseudoscan,Acer negundo
5421,Scan,Alnus cordata
5422,Scan,Platanus x hispanica
5427,Scan,Pittosporum tenuifolium
5428,Scan,Hedera helix
5429,Scan,Populus nigra
5430,pseudoscan,Cornus mas
5432,pseudoscan,Euphorbia characias
5433,pseudoscan,Ulmus minor
5434,Scan,Populus nigra
5435,Scan,Populus nigra
5436,Scan,Juniperus oxycedrus
5437,photograph,Quercus ilex
5438,pseudoscan,Ginkgo biloba
5439,Scan,Cornus sanguinea
5440,pseudoscan,Ulmus minor
5441,Scan,Rhamnus alaternus
5442,Scan,Sambucus nigra
5443,Scan,Rhamnus alaternus
5444,Scan,Acer negundo
5445,pseudoscan,Ailanthus altissima
5446,photograph,Ginkgo biloba
5447,Scan,Quercus cerris
5448,Scan,Euphorbia characias
5449,Scan,Hedera helix
545,Scan,Ruscus aculeatus
5451,Scan,Quercus ilex
5452,Scan,Viburnum tinus
5454,Scan,Castanea sativa
5455,pseudoscan,Ulmus minor
5456,Scan,Pittosporum tobira
5457,Scan,Ruscus aculeatus
5458,photograph,Diospyros kaki
5459,Scan,Rhamnus cathartica
5460,Scan,Pistacia lentiscus
5462,Scan,Robinia pseudoacacia
5463,Scan,Buddleja davidii
5464,Scan,Robinia pseudoacacia
5468,photograph,Celtis australis
5469,pseudoscan,Diospyros kaki
547,pseudoscan,Buxus sempervirens
5470,Scan,Viburnum tinus
5472,pseudoscan,Laurus nobilis
5474,pseudoscan,Juniperus oxycedrus
5475,Scan,Sophora japonica
5479,Scan,Castanea sativa
548,pseudoscan,Ulmus minor
5480,Scan,Salix caprea
5481,photograph,Ginkgo biloba
5482,Scan,Quercus ilex
5483,pseudoscan,Rhus coriaria
5485,Scan,Betula pendula
5486,pseudoscan,Quercus ilex
5488,photograph,Acer campestre
5489,pseudoscan,Euphorbia characias
549,pseudoscan,Quercus pubescens
5490,photograph,Viburnum tinus
5492,photograph,Ficus carica
5493,photograph,Diospyros kaki
5494,Scan,Viburnum tinus
5495,Scan,Robinia pseudoacacia
5497,pseudoscan,Rhus typhina
5498,Scan,Nerium oleander
5499,Scan,Sorbus intermedia
550,Scan,Laurus nobilis
5501,pseudoscan,Crataegus laevigata
5503,pseudoscan,Celtis australis
5504,photograph,Eriobotrya japonica
5505,Scan,Viburnum opulus
5506,Scan,Acer negundo
5507,Scan,Punica granatum
5508,pseudoscan,Sorbus torminalis
5509,photograph,Pistacia terebinthus
5510,Scan,Fraxinus angustifolia
5511,Scan,Quercus coccifera
5512,Scan,Laburnum anagyroides
5513,Scan,Daphne cneorum
5514,photograph,Laurus nobilis
5515,Scan,Cotinus coggygria
5516,Scan,Olea europaea
5518,photograph,Acer campestre
5519,pseudoscan,Platanus x hispanica
552,photograph,Pittosporum tobira
5521,pseudoscan,Acer monspessulanum
5522,photograph,Cercis siliquastrum
5523,Scan,Quercus petraea
5524,pseudoscan,Rhus coriaria
5526,Scan,Quercus ilex
5527,Scan,Hedera helix
5528,photograph,Diospyros kaki
5529,Scan,Laburnum anagyroides
553,Scan,Robinia pseudoacacia
5531,pseudoscan,Cotinus coggygria
5532,Scan,Vitex agnus-castus
5533,photograph,Acer platanoides
5534,Scan,Euphorbia characias
5535,pseudoscan,Euphorbia characias
5539,Scan,Buxus sempervirens
554,Scan,Castanea sativa
5542,Scan,Fraxinus ornus
5543,Scan,Albizia julibrissin
5544,Scan,Alnus glutinosa
5545,Scan,Pittosporum tenuifolium
5546,Scan,Acer negundo
5547,photograph,Albizia julibrissin
5548,photograph,Crataegus monogyna
5549,Scan,Capparis spinosa
5550,photograph,Cercis siliquastrum
5551,Scan,Euphorbia characias
5552,Scan,Viburnum tinus
5553,pseudoscan,Ailanthus altissima
5554,Scan,Albizia julibrissin
5555,Scan,Quercus ilex
5557,photograph,Aesculus hippocastanum
5558,Scan,Quercus ilex
5559,pseudoscan,Platanus x hispanica
556,photograph,Laurus nobilis
5561,Scan,Acer monspessulanum
5563,Scan,Paliurus spina-christi
5564,Scan,Acer opalus
5565,Scan,Buddleja davidii
5566,photograph,Pittosporum tobira
5567,Scan,Nerium oleander
5568,pseudoscan,Pittosporum tobira
5569,Scan,Acer platanoides
557,Scan,Fraxinus angustifolia
5570,pseudoscan,Juniperus oxycedrus
5571,pseudoscan,Laurus nobilis
5572,Scan,Fraxinus ornus
5573,Scan,Daphne cneorum
5574,pseudoscan,Prunus laurocerasus
5575,Scan,Pistacia terebinthus
5576,pseudoscan,Juniperus oxycedrus
5578,photograph,Celtis australis
5579,Scan,Gleditsia triacanthos
558,Scan,Juglans nigra
5580,photograph,Pittosporum tobira
5581,photograph,Nerium oleander
5582,Scan,Buddleja davidii
5583,Scan,Ulmus minor
5584,pseudoscan,Rhus coriaria
5585,photograph,Quercus ilex
5586,Scan,Quercus ilex
5588,Scan,Aesculus hippocastanum
5592,Scan,Rhus coriaria
5593,Scan,Albizia julibrissin
5595,pseudoscan,Buxus sempervirens
5596,Scan,Crataegus monogyna
5599,photograph,Sambucus nigra
56,Scan,Broussonetia papyrifera
560,pseudoscan,Populus alba
5600,Scan,Frangula dodonei
5601,photograph,Robinia pseudoacacia
5603,pseudoscan,Olea europaea
5604,photograph,Robinia pseudoacacia
5605,pseudoscan,Ulmus minor
5607,pseudoscan,Alnus glutinosa
5609,Scan,Olea europaea
561,photograph,Acer campestre
5610,Scan,Pittosporum tenuifolium
5613,pseudoscan,Photinia serrulata
5614,Scan,Olea europaea
5615,photograph,Celtis australis
5616,Scan,Rhamnus alaternus
5617,pseudoscan,Buxus sempervirens
5618,Scan,Ruscus aculeatus
5619,pseudoscan,Ulmus minor
562,Scan,Ruscus aculeatus
5620,Scan,Prunus serotina
5621,photograph,Cotinus coggygria
5624,pseudoscan,Ginkgo biloba
5625,Scan,Diospyros kaki
5626,Scan,Betula pendula
5627,Scan,Fraxinus angustifolia
5628,Scan,Acer monspessulanum
5629,Scan,Quercus ilex
5630,Scan,Daphne cneorum
5634,Scan,Quercus ilex
5635,pseudoscan,Platanus x hispanica
5636,Scan,Acer campestre
5637,Scan,Juniperus oxycedrus
5638,Scan,Platanus x hispanica
564,pseudoscan,Acer monspessulanum
5640,Scan,Ulmus minor
5641,Scan,Broussonetia papyrifera
5642,Scan,Cerasus mahaleb
5643,Scan,Laburnum anagyroides
5645,photograph,Pistacia terebinthus
5646,Scan,Laburnum anagyroides
5648,Scan,Pistacia lentiscus
5649,Scan,Pistacia lentiscus
565,Scan,Arbutus unedo
5651,pseudoscan,Fraxinus angustifolia
5652,Scan,Buxus sempervirens
5653,Scan,Olea europaea
5655,Scan,Ulmus minor
5656,Scan,Daphne cneorum
5657,photograph,Acer platanoides
5658,Scan,Populus nigra
5659,Scan,Paliurus spina-christi
5660,photograph,Olea europaea
5661,Scan,Broussonetia papyrifera
5662,Scan,Alnus cordata
5663,Scan,Castanea sativa
5665,pseudoscan,Populus alba
5666,Scan,Arbutus unedo
5667,Scan,Viburnum tinus
5668,photograph,Corylus avellana
5669,Scan,Buxus sempervirens
567,photograph,Celtis australis
5670,photograph,Platanus x hispanica
5671,Scan,Cornus mas
5672,Scan,Euonymus europaeus
5673,Scan,Buxus sempervirens
5674,Scan,Ficus carica
5675,Scan,Platanus x hispanica
5676,Scan,Pittosporum tenuifolium
5677,Scan,Buxus sempervirens
5679,Scan,Buddleja davidii
5681,pseudoscan,Buddleja davidii
5682,Scan,Buxus sempervirens
5684,Scan,Pittosporum tobira
5686,pseudoscan,Buxus sempervirens
5687,Scan,Paliurus spina-christi
5688,Scan,Olea europaea
5689,pseudoscan,Acer negundo
569,Scan,Viburnum lantana
5690,Scan,Populus nigra
5691,Scan,Castanea sativa
5692,Scan,Olea europaea
5693,Scan,Rhamnus cathartica
5694,Scan,Populus alba
5695,pseudoscan,Acer monspessulanum
5697,Scan,Salix caprea
5698,Scan,Robinia pseudoacacia
5699,photograph,Rhamnus alaternus
570,photograph,Cotinus coggygria
5700,pseudoscan,Fagus sylvatica
5701,Scan,Broussonetia papyrifera
5703,Scan,Crataegus monogyna
5704,photograph,Platanus x hispanica
5705,photograph,Acer campestre
5706,Scan,Tilia cordata
5708,Scan,Juniperus oxycedrus
5709,photograph,Hedera helix
571,photograph,Pistacia terebinthus
5711,Scan,Aesculus hippocastanum
5712,Scan,Tilia cordata
5714,pseudoscan,Corylus avellana
5716,Scan,Pistacia terebinthus
5717,Scan,Rhamnus alaternus
5719,Scan,Populus alba
572,photograph,Nerium oleander
5720,Scan,Ficus carica
5721,Scan,Ilex aquifolium
5722,Scan,Pittosporum tenuifolium
5723,Scan,Ruscus aculeatus
5724,Scan,Populus trichocarpa
5725,photograph,Nerium oleander
5726,Scan,Rhamnus alaternus
5727,Scan,Fraxinus angustifolia
5728,Scan,Carpinus betulus
573,photograph,Quercus ilex
5730,Scan,Cornus sanguinea
5731,Scan,Cornus sanguinea
5732,Scan,Ligustrum vulgare
5735,Scan,Viburnum tinus
5736,photograph,Punica granatum
574,Scan,Buxus sempervirens
5740,Scan,Tilia cordata
5741,Scan,Carpinus betulus
5742,pseudoscan,Ficus carica
5743,Scan,Castanea sativa
5744,Scan,Buxus sempervirens
5745,pseudoscan,Daphne cneorum
5746,Scan,Paliurus spina-christi
5747,Scan,Pistacia lentiscus
5748,Scan,Quercus ilex
5749,photograph,Aesculus hippocastanum
575,Scan,Prunus avium
5750,photograph,Corylus avellana
5752,pseudoscan,Alnus glutinosa
5755,pseudoscan,Ailanthus altissima
5757,pseudoscan,Morus alba
5758,Scan,Pistacia lentiscus
5759,Scan,Cerasus mahaleb
576,pseudoscan,Ailanthus altissima
5760,Scan,Cercis siliquastrum
5761,Scan,Ruscus aculeatus
5763,Scan,Castanea sativa
5764,Scan,Daphne cneorum
5765,Scan,Hedera helix
5767,pseudoscan,Ulmus minor
5769,photograph,Viburnum tinus
577,Scan,Ulmus minor
5770,Scan,Buxus sempervirens
5771,photograph,Robinia pseudoacacia
5773,Scan,Buxus sempervirens
5774,pseudoscan,Sophora japonica
5775,pseudoscan,Nerium oleander
5776,Scan,Capparis spinosa
5777,pseudoscan,Ulmus minor
5778,Scan,Malus sylvestris
5779,Scan,Crataegus monogyna
578,photograph,Quercus ilex
5781,photograph,Viburnum tinus
5782,Scan,Viburnum tinus
5783,pseudoscan,Cornus mas
5784,Scan,Platanus x hispanica
5785,Scan,Juglans nigra
5786,pseudoscan,Buddleja davidii
5787,pseudoscan,Cornus mas
5788,Scan,Populus tremula
5789,Scan,Olea europaea
579,pseudoscan,Carpinus betulus
5790,photograph,Ilex aquifolium
5791,Scan,Quercus petraea
5792,pseudoscan,Buxus sempervirens
5793,pseudoscan,Acer opalus
5794,Scan,Ruscus aculeatus
5795,Scan,Acer campestre
5796,Scan,Paliurus spina-christi
5797,photograph,Nerium oleander
58,photograph,Melia azedarach
5800,pseudoscan,Euphorbia characias
5804,photograph,Laurus nobilis
5805,photograph,Laurus nobilis
5806,Scan,Daphne cneorum
5807,pseudoscan,Acer monspessulanum
5808,Scan,Buxus sempervirens
5809,photograph,Cercis siliquastrum
5810,Scan,Pistacia terebinthus
5811,Scan,Fraxinus angustifolia
5812,Scan,Cercis siliquastrum
5813,Scan,Alnus cordata
5814,Scan,Fagus sylvatica
5815,Scan,Buddleja davidii
5816,pseudoscan,Euphorbia characias
5817,Scan,Viburnum tinus
5819,pseudoscan,Broussonetia papyrifera
582,Scan,Rhus coriaria
5820,photograph,Ginkgo biloba
5821,photograph,Arbutus unedo
5822,pseudoscan,Cornus mas
5823,pseudoscan,Rhus typhina
5824,Scan,Cotinus coggygria
5825,Scan,Betula pendula
5826,pseudoscan,Buxus sempervirens
5827,Scan,Viburnum tinus
5828,Scan,Photinia serrulata
5830,photograph,Magnolia grandiflora
5831,Scan,Juniperus oxycedrus
5832,Scan,Platanus x hispanica
5833,Scan,Olea europaea
5835,Scan,Fraxinus angustifolia
5836,pseudoscan,Acer campestre
5838,photograph,Celtis australis
5839,photograph,Viburnum tinus
584,pseudoscan,Phillyrea angustifolia
5840,Scan,Ulmus minor
5841,photograph,Vitex agnus-castus
5842,Scan,Vitex agnus-castus
5843,Scan,Aesculus hippocastanum
5844,Scan,Quercus ilex
5845,pseudoscan,Diospyros kaki
5848,Scan,Castanea sativa
5850,photograph,Platanus x hispanica
5851,pseudoscan,Ailanthus altissima
5852,pseudoscan,Ulmus minor
5853,pseudoscan,Ailanthus altissima
5854,Scan,Syringa vulgaris
5855,Scan,Robinia pseudoacacia
5856,pseudoscan,Daphne cneorum
5857,photograph,Laurus nobilis
5858,Scan,Nerium oleander
5859,pseudoscan,Acer platanoides
586,Scan,Acer campestre
5860,pseudoscan,Ficus carica
5861,pseudoscan,Phillyrea angustifolia
5862,Scan,Populus alba
5863,Scan,Corylus avellana
5864,Scan,Juniperus oxycedrus
5865,Scan,Pistacia lentiscus
5866,Scan,Cerasus mahaleb
5867,pseudoscan,Rhus coriaria
5868,Scan,Olea europaea
5869,Scan,Hedera helix
587,Scan,Pittosporum tenuifolium
5870,photograph,Punica granatum
5871,pseudoscan,Capparis spinosa
5872,Scan,Platanus x hispanica
5873,Scan,Corylus avellana
5875,Scan,Ficus carica
5878,Scan,Populus nigra
5879,Scan,Quercus ilex
588,pseudoscan,Populus nigra
5880,Scan,Quercus coccifera
5881,Scan,Quercus ilex
5882,Scan,Vitex agnus-castus
5883,Scan,Laburnum anagyroides
5885,Scan,Sophora japonica
5886,Scan,Fraxinus angustifolia
5887,photograph,Ilex aquifolium
5888,Scan,Populus nigra
5889,Scan,Vitex agnus-castus
5892,Scan,Hedera helix
5893,Scan,Acer monspessulanum
5894,Scan,Fraxinus angustifolia
5895,photograph,Ginkgo biloba
5896,photograph,Ilex aquifolium
5897,Scan,Quercus ilex
5898,photograph,Crataegus monogyna
5899,photograph,Corylus avellana
59,Scan,Ilex aquifolium
590,Scan,Buddleja davidii
5900,pseudoscan,Sorbus aria
5901,Scan,Alnus glutinosa
5902,Scan,Cerasus mahaleb
5903,pseudoscan,Buxus sempervirens
5904,Scan,Crataegus monogyna
5905,photograph,Ilex aquifolium
5907,Scan,Acer negundo
5908,Scan,Broussonetia papyrifera
5909,photograph,Viburnum tinus
591,pseudoscan,Ruscus aculeatus
5910,photograph,Vitex agnus-castus
5911,photograph,Viburnum lantana
5912,Scan,Viburnum lantana
5913,Scan,Quercus petraea
5914,Scan,Juniperus oxycedrus
5915,Scan,Tilia cordata
5916,pseudoscan,Acer negundo
5917,photograph,Ginkgo biloba
5918,Scan,Castanea sativa
5919,Scan,Rhamnus cathartica
592,pseudoscan,Viburnum opulus
5923,Scan,Crataegus monogyna
5924,photograph,Robinia pseudoacacia
5925,Scan,Populus alba
5926,Scan,Morus alba
5927,Scan,Prunus dulcis
5928,photograph,Crataegus monogyna
5929,Scan,Vitex agnus-castus
593,Scan,Ulmus minor
5930,Scan,Olea europaea
5931,photograph,Celtis australis
5932,Scan,Cerasus mahaleb
5933,Scan,Betula utilis var. jacquemontii
5934,photograph,Fraxinus angustifolia
5935,Scan,Ulmus minor
5936,Scan,Mespilus germanica
5938,pseudoscan,Ailanthus altissima
594,photograph,Acer monspessulanum
5940,Scan,Nerium oleander
5941,Scan,Corylus avellana
5942,Scan,Acer monspessulanum
5943,Scan,Buxus sempervirens
5945,pseudoscan,Rhus coriaria
5947,Scan,Populus nigra
5948,Scan,Prunus spinosa
5950,Scan,Fraxinus angustifolia
5951,pseudoscan,Sorbus torminalis
5953,Scan,Liquidambar styraciflua
5954,pseudoscan,Quercus ilex
5955,Scan,Rhamnus alaternus
5956,Scan,Quercus ilex
5957,photograph,Crataegus azarolus
5958,Scan,Buddleja davidii
5959,Scan,Corylus avellana
596,Scan,Ulmus minor
5961,Scan,Quercus palustris
5962,Scan,Rhamnus cathartica
5965,pseudoscan,Populus alba
5966,Scan,Aesculus hippocastanum
5967,Scan,Rhamnus alaternus
5968,pseudoscan,Euphorbia characias
5969,Scan,Betula pendula
597,photograph,Acer platanoides
5970,Scan,Crataegus monogyna
5971,pseudoscan,Ailanthus altissima
5972,photograph,Robinia pseudoacacia
5974,Scan,Hedera helix
5976,Scan,Sorbus domestica
5977,photograph,Cercis siliquastrum
5978,Scan,Buxus sempervirens
5979,Scan,Populus nigra
598,photograph,Quercus ilex
5980,pseudoscan,Ulmus minor
5981,photograph,Platanus x hispanica
5982,Scan,Acer pseudoplatanus
5983,Scan,Quercus ilex
5984,Scan,Rhus coriaria
5985,Scan,Pittosporum tobira
5986,Scan,Rhamnus alaternus
5987,Scan,Celtis australis
5988,pseudoscan,Buxus sempervirens
5989,pseudoscan,Broussonetia papyrifera
599,Scan,Quercus ilex
5990,pseudoscan,Ulmus minor
5992,Scan,Acer monspessulanum
5993,Scan,Cercis siliquastrum
5994,photograph,Vitex agnus-castus
5995,photograph,Corylus avellana
5996,Scan,Pittosporum tenuifolium
5997,photograph,Albizia julibrissin
5998,pseudoscan,Juglans nigra
60,Scan,Populus tremula
600,Scan,Quercus cerris
6001,Scan,Ruscus aculeatus
6002,photograph,Cercis siliquastrum
6004,pseudoscan,Quercus ilex
6005,photograph,Pittosporum tobira
6008,Scan,Vitex agnus-castus
6009,Scan,Paliurus spina-christi
601,pseudoscan,Cornus mas
6010,photograph,Fraxinus angustifolia
6011,Scan,Quercus pubescens
6013,Scan,Buddleja davidii
6014,pseudoscan,Fagus sylvatica
6015,Scan,Buxus sempervirens
6016,photograph,Aesculus hippocastanum
6017,pseudoscan,Platanus x hispanica
6018,Scan,Betula pendula
6019,photograph,Pittosporum tobira
6020,photograph,Nerium oleander
6021,photograph,Sambucus nigra
6022,photograph,Aesculus hippocastanum
6023,Scan,Crataegus monogyna
6024,photograph,Eriobotrya japonica
6026,photograph,Broussonetia papyrifera
6027,Scan,Buxus sempervirens
6028,pseudoscan,Vitex agnus-castus
6029,pseudoscan,Populus nigra
603,photograph,Fraxinus angustifolia
6030,Scan,Juglans regia
6031,pseudoscan,Alnus glutinosa
6032,Scan,Pistacia lentiscus
6034,Scan,Quercus ilex
6035,photograph,Acer campestre
6036,Scan,Rhus coriaria
6037,pseudoscan,Euphorbia characias
6039,Scan,Gleditsia triacanthos
604,Scan,Rhamnus alaternus
6041,Scan,Fraxinus angustifolia
6042,Scan,Gleditsia triacanthos
6043,pseudoscan,Melia azedarach
6044,photograph,Quercus pubescens
6045,Scan,Laurus nobilis
6046,photograph,Diospyros kaki
6047,photograph,Aesculus hippocastanum
6048,Scan,Malus sylvestris
6049,Scan,Buddleja davidii
6050,pseudoscan,Daphne cneorum
6051,pseudoscan,Morus alba
6052,Scan,Betula pendula
6053,pseudoscan,Cotinus coggygria
6054,Scan,Pittosporum tenuifolium
6055,pseudoscan,Ulmus minor
6056,Scan,Acer pseudoplatanus
6057,Scan,Fraxinus angustifolia
6058,pseudoscan,Populus alba
6059,Scan,Rhus coriaria
606,Scan,Viburnum opulus
6062,Scan,Acer campestre
6063,Scan,Ulmus minor
